Category,Sub-category,Manufacturer,Product Title,Product Description,Quantity (Minimum Increments),Size,Color,Other Attribute,Contract #,Contract Price,Sale_Price,Qty_Per_UOI,Unit of Issue,FOB,SEV Code,PN,COO,Weight,Height,Shipping Designations,Image
Hardware,Storage,GRN,"Bee Bopper® Wasp and Hornet Spray, 14-oz. Aerosol Can","Bee Bopper® Wasp and Hornet Spray, 14-oz. Aerosol Can",1,,,,GS-21F-089BA,99.77,99.76,1,BX,DESTINATION,SEV02,S-14518,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,BEVCO Standard Polyurethane Chair...,"R * Brighten up your workspace with colored seating in six colors * Durable polyurethane is textured and contoured for day-long comfort, plus it's built for tough environments * Choose five-legged glass-reinforced plastic base or 16-gauge tubular steel 31996GR",1,,,,GS-21F-089BA,75.22,75.21,1,BX,DESTINATION,SEV02,S-14519,US,,,,sevaphoto2.jpg
Hardware,Storage,PRO-LINE,Bin holder for 60x30 In. benches. Color:...,5306521 Add optional accessories to convert basic PRO-LINE Electric Bench into a complete workstation. Description: Bin holder. Requires purchase of accessory support. Color: Beige 5306521,1,,,,GS-21F-089BA,5.11,5.1,1,RO,DESTINATION,SEV02,S-14564,US,,,,sevaphoto2.jpg
Hardware,Storage,ROUSSEAU,Bin rail. for ROUSSEAU Pedestal...,"5566700 These efficient, durable, and attractive ROUSSEAU Pedestal Workbenches feature modular factory-welded storage pedestals. Suitable for demanding environments such as laboratories, the aeronautical industry or the pharmaceutical industry. High-calibre steel construction with baked-on enamel finish. Smooth, 100% full-extension drawers slide easily with full ball-bearing movement. 100-lb. capacity per drawer. Full-width aluminum handles with black beveled safety endcaps. Color: Gray frames/everest blue doors Height: 34 In. Pedestal Material: High-caliber steel Top Edge: Square Top Thickness: 1-3/4 In. 5566700",1,,,,GS-21F-089BA,152.88,152.87,1,BD,DESTINATION,SEV02,S-14586,US,,,,sevaphoto2.jpg
Hardware,Storage,QUANTUM,BIN WINDOW FOR 97784 CL PK 3,Bin Window  Giant Stack  Length 15 In.  Width 1/4 In.  Height 4 1/2 In.  Material Polystyrene  Clear  Fits Bin Width 19 7/8 In.  Use With Mfr. No. QGH700  QGH705MOB  Includes 3 Windows  Package Quantity 3,1,,,,GS-21F-089BA,6.62,6.61,1,EA,DESTINATION,SEV02,S-14741,US,,,,sevaphoto2.jpg
Hardware,Storage,PRINZING,Binder MSDS,Bilingual MSDS Binder  2 1/2 Inches,1,,,,GS-21F-089BA,39.19,39.18,1,EA,DESTINATION,SEV02,S-14744,US,,,,sevaphoto2.jpg
Hardware,Storage,PRINZING,Binder MSDS,MSDS Binder  3 1/4 x 11 5/8 x 11 3/4 Inches  Large  English  36 Inches Chain  2.5 Inches Ring  Yellow Polyethylene  500 Pages Capacity,1,,,,GS-21F-089BA,123.89,123.88,1,CS,DESTINATION,SEV02,S-14748,US,,,,sevaphoto2.jpg
Hardware,Storage,SIRCLE,Binding Spines Coil 6mm Black PK100,Binding Spine  Coil  Size 6mm  Sheet Capacity 30  Color Black  Material Plastic  For Use With Sircle CC-320   CI-120  Package Quantity 100,1,,,,GS-21F-089BA,36.68,36.67,1,BX,DESTINATION,SEV02,S-14787,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Biohazard Wast Disposal Can 6 Gallon,Biohazard Waste Cans red polyethylene waste cans have biohazard symbol on front to advise workers of contents. Foot leer on bottom of can flips lid open to allow workers to easily dispose of biohazard waste. Meets OSHA requirements for exposures to 943BIO,1,,,,GS-21F-089BA,29.13,29.12,1,BG,DESTINATION,SEV02,S-15280,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Bit Holders Type: Bit Holder Overall...,Bit Holders Type: Bit Holder Overall Length: 1-1/4,1,,,,GS-21F-089BA,129.42,129.41,1,CS,DESTINATION,SEV02,S-15596,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"Blue AkroBin, 3 In. x 4-1/8 In. x 7-3/8 In.","* Create a customized storage system for your workplace * Stack on tables, shelves or benchtops, or hang them from our Panel and Racks Durable AkroBins resist acids and alkalis and are guaranteed against breakage. Heavy-duty polypropylene construction is water-, rust-, and corrosion-proof, and autoclavable up to 250 Reinforced ribs add strength to keep bins from spreading. Finger grips make handling easier. The extra-wide stacking ledge ensures stability-even when bins are stacked. For easy identification of contents, use the handy slot to label each bin. Hopper front allow easy access to contents. Full-width hanger lip firmly supports bins when suspended from panels or racks. Louvered Panel may be consecutively mounted on walls, benchesor carts, attached to shelving or inside cabinest or used inside service trucks. Panel must be securely fastened to assure adequate load-bearing strenght. 16-ga. steel. Mounting holes on 6 In.centers make it easy to fasten with screws or bolts....",1,,,,GS-21F-089BA,18.42,18.41,1,EA,DESTINATION,SEV02,S-15637,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"Blue AkroBin, 4 In. x 4-3/16 In. x 10-7/8 In.","* Create a customized storage system for your workplace * Stack on tables, shelves or benchtops, or hang them from our Panel and Racks Durable AkroBins resist acids and alkalis and are guaranteed against breakage. Heavy-duty polypropylene construction is water-, rust-, and corrosion-proof, and autoclavable up to 250 Reinforced ribs add strength to keep bins from spreading. Finger grips make handling easier. The extra-wide stacking ledge ensures stability-even when bins are stacked. For easy identification of contents, use the handy slot to label each bin. Hopper front allow easy access to contents. Full-width hanger lip firmly supports bins when suspended from panels or racks. Louvered Panel may be consecutively mounted on walls, benchesor carts, attached to shelving or inside cabinest or used inside service trucks. Panel must be securely fastened to assure adequate load-bearing strenght. 16-ga. steel. Mounting holes on 6 In.centers make it easy to fasten with screws or bolts....",1,,,,GS-21F-089BA,6.83,6.82,1,EA,DESTINATION,SEV02,S-15813,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"Blue AkroBin, 5 In. x 11 In. x 10-7/8 In.","* Create a customized storage system for your workplace * Stack on tables, shelves or benchtops, or hang them from our Panel and Racks Durable AkroBins resist acids and alkalis and are guaranteed against breakage. Heavy-duty polypropylene construction is water-, rust-, and corrosion-proof, and autoclavable up to 250 Reinforced ribs add strength to keep bins from spreading. Finger grips make handling easier. The extra-wide stacking ledge ensures stability-even when bins are stacked. For easy identification of contents, use the handy slot to label each bin. Hopper front allow easy access to contents. Full-width hanger lip firmly supports bins when suspended from panels or racks. Louvered Panel may be consecutively mounted on walls, benchesor carts, attached to shelving or inside cabinest or used inside service trucks. Panel must be securely fastened to assure adequate load-bearing strenght. 16-ga. steel. Mounting holes on 6 In.centers make it easy to fasten with screws or bolts....",1,,,,GS-21F-089BA,81.34,81.33,1,EA,DESTINATION,SEV02,S-15827,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"Blue AkroBin, 5 In. x 5-1/2 In. x 10-7/8 In.","* Create a customized storage system for your workplace * Stack on tables, shelves or benchtops, or hang them from our Panel and Racks Durable AkroBins resist acids and alkalis and are guaranteed against breakage. Heavy-duty polypropylene construction is water-, rust-, and corrosion-proof, and autoclavable up to 250 Reinforced ribs add strength to keep bins from spreading. Finger grips make handling easier. The extra-wide stacking ledge ensures stability-even when bins are stacked. For easy identification of contents, use the handy slot to label each bin. Hopper front allow easy access to contents. Full-width hanger lip firmly supports bins when suspended from panels or racks. Louvered Panel may be consecutively mounted on walls, benchesor carts, attached to shelving or inside cabinest or used inside service trucks. Panel must be securely fastened to assure adequate load-bearing strenght. 16-ga. steel. Mounting holes on 6 In.centers make it easy to fasten with screws or bolts....",1,,,,GS-21F-089BA,95.86,95.85,1,EA,DESTINATION,SEV02,S-15915,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"Blue AkroBin, 7 In. x 8-1/4 In. x 14-3/4 In.","* Create a customized storage system for your workplace * Stack on tables, shelves or benchtops, or hang them from our Panel and Racks Durable AkroBins resist acids and alkalis and are guaranteed against breakage. Heavy-duty polypropylene construction is water-, rust-, and corrosion-proof, and autoclavable up to 250 Reinforced ribs add strength to keep bins from spreading. Finger grips make handling easier. The extra-wide stacking ledge ensures stability-even when bins are stacked. For easy identification of contents, use the handy slot to label each bin. Hopper front allow easy access to contents. Full-width hanger lip firmly supports bins when suspended from panels or racks. Louvered Panel may be consecutively mounted on walls, benchesor carts, attached to shelving or inside cabinest or used inside service trucks. Panel must be securely fastened to assure adequate load-bearing strenght. 16-ga. steel. Mounting holes on 6 In.centers make it easy to fasten with screws or bolts....",1,,,,GS-21F-089BA,107.26,107.25,1,EA,DESTINATION,SEV02,S-16509,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"Bottle/Can Recyclilng Top, Green","Linkable System Saves Time and Effort on Return TripsJust lock the trollies together and pull Slim Jim Containers along like a train for reduced carrying and return trips.Specifications: Untouchable(R) Top helps control odors. 16-gal. Container features large handles for better lifting leverage and control. Each Trolley detaches by simply pushing the front toeplate. Durable, all-plastic construction makes the system easy to clean and provides long life without the weight, sharp edges and rusting common with metal trollies. Mark-resistant casters provide smooth, quiet mobility. Interchangeable, color-coded tops encourage proper waste separation.Please Specify Color: B (blue), BE (beige), BR (brown), G (green), GR (gray), Y (yellow). 36337G",1,,,,GS-21F-089BA,7.08,7.07,1,EA,DESTINATION,SEV02,S-16983,US,,,,sevaphoto2.jpg
Hardware,Storage,RONSTAN,Business Card Binder  200 Ct  Vinyl,Business Card Binder  Black  Vinyl  Holds (200) Cards  Length 1-13/16 In.  Width 10-5/16 In.  Height 11-1/2 In.  Includes (10) Clear Plastic Pages  A to Z Index Tabs,1,,,,GS-21F-089BA,87.29,87.28,1,PG,DESTINATION,SEV02,S-17294,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Calagel - 6oz. Bottle (*BONUS Free 2oz. bottle of Tecnu). Case quantitiy of 48 bottles,"Calagel - 6oz. Bottle (*BONUS Free 2oz. bottle of Tecnu). Case quantitiy of 48 bottles Offers cooling relief to inflamed, itchy rashes. Clear, hydrocortisone-free antihistamine gel dries quickly, leaving an invisible anti-itch protective shield on skin. Provides relief from the pain and itching associated with minor burns, sunburn, minor cuts, scrapes, insect bites, and poison ivy, oak and sumac.",1,,,,GS-21F-089BA,36.3,36.29,1,EA,DESTINATION,SEV02,S-17371,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,"CARB-Compliant Plastic Gas Can, 5 gal.",Safely Transport Gas or Diesel Fuel in the FieldCARB-Compliant Plastic Fuel Cans meet California Air Resources Board (CARB) requirements for portable fuel containers. Airtight seal prevents vapors from escaping when not in use. Perfect for transporting dr,1,,,,GS-21F-089BA,36.3,36.29,1,EA,DESTINATION,SEV02,S-17418,US,,,,sevaphoto2.jpg
Hardware,Storage,LAGASSE SWEET,"C-BULB,LIGHT,60W,4bulbs/pck 12pck/case",GNL 41028 Quality from the worldwide industry leader GNL 41028,1,,,,GS-21F-089BA,27.5,27.49,1,EA,DESTINATION,SEV02,S-17530,US,,,,sevaphoto2.jpg
Hardware,Storage,LAGASSE SWEET,C-ERGO TOILET BOWL BRUW/HOLDER,"UNG BBWHR Effectively cleans toilets and urinals. Longer handle and ergonomic design for increased worker comfort and safety reduces wrist, back and arm pain, minimizes risk of backsplash. Lightweight, high-quality handle with molded grip. Holder isolates contamina UNG BBWHR",1,,,,GS-21F-089BA,3.13,3.12,1,PG,DESTINATION,SEV02,S-17712,US,,,,sevaphoto2.jpg
Hardware,Storage,LAGASSE SWEET,C-HI-D-LINER-6MIC-17X18NAT(40/50),IBS EC171806N * ISO registered facilities ensure superior quality and consistency * Made from Formosa resins for reliability and consistency * Star-sealed bottom design distributes weight evenly creates a seal up to eight times stronger than the film itself * Innovativ IBS EC171806N,1,,,,GS-21F-089BA,141.7,141.69,1,PG,DESTINATION,SEV02,S-17722,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Class III/IV Solid One-piece Steel Ball Mount - 4 In. Drop,Class III/IV Solid One-piece Steel Ball Mounts -- 12000 lb. Gross Vehicle Weight -- Fits 2-5/16 In. Ball Diameter -- 4 In. Drop -- 3 In. Rise -- 9-1/4 In. Shank Length -- Insert this ball mount into you 2 In.x2 In. receiver hitch to create connection between truck and trai,1,,,,GS-21F-089BA,3.57,3.56,1,EA,DESTINATION,SEV02,S-17842,US,,,,sevaphoto2.jpg
Hardware,Storage,LAGASSE SWEET,Clear LDPE Drum Liners 3 mil,"Clear LDPE Drum Liners 3 mil Size-38X60X003 These are the toughest and heaviest Low Density Polyethylene (LDPE) trash liners on the market. Ideal for lining cans, boxes, compactors, wastebaskets and shredders. Provide maximum strength at an excellent price. Gusseted dimension allows for an excellent fit and use of the whole bag. 3150",1,,,,GS-21F-089BA,18.47,18.46,1,EA,DESTINATION,SEV02,S-17853,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Closed Base for Edsal 5-Drawer Steel...,"PU * Hinged paper weights in drawer fronts and hoods at rear keep papers from curling * Heavy-duty welded steel files * Drawers slide smoothly on ball bearing rollers for trouble-free operation Store valuable blueprints, drawings, artwork, maps and othe 142539PU",1,,,,GS-21F-089BA,1.55,1.54,1,EA,DESTINATION,SEV02,S-17985,US,,,,sevaphoto2.jpg
Hardware,Storage,INDUSTRIAL GRADE,Closed Industrial Shelving Starter Unit,Closed Industrial Shelving  Starter Unit  Medium Duty  Cold Rolled Steel  Width 48 In  Depth 24 In  Height 87 In  Total Unit Capacity 2100 Lb  22 Gauge  Shelf Capacity 350 Lbs  Number of Shelves 6  Gray Baked Enamel Finish  Includes 6 Shelves  4 Posts  24 Clips and 4 Braces,1,,,,GS-21F-089BA,26.01,26,1,CT,DESTINATION,SEV02,S-18143,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Coaxsher™ RCP-1 Pro Radio Chest Harness,"Choose the Best Harness for Your NeedsHarnesses hold multiple size radios, cell phones, GPS units and writing tools. Main zipper-close compartment for maps, keys, wallets and more. Extra pockets for spare battery shell and other tools. Reflective material",1,,,,GS-21F-089BA,6.86,6.85,1,EA,DESTINATION,SEV02,S-18287,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Collapsible Trash Can,"Use Collapsible Trash Can with or without Liners  Collapsible Trash Can is versatile and rugged enough for landscaping, over items such as leaves and apples, and everyday use. Features two long handles and a tough bottom so you can drag it. Locks into collapsible position. Made from oxford cloth. 23 In. dia. x 27 In.H.",1,,,,GS-21F-089BA,115.52,115.51,1,EA,DESTINATION,SEV02,S-18528,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Colored Mobile Utility Cart w/...,"Y * Color code your workplace! Colorful thermoplastic carts won't chip, warp, crack or peel. Easy-rolling 4 In.-dia. swivel casters, two with brakes. Cart and Cabinet/Cart are available with or without electrical unit (three-outlet electrical assembly wi 10970EY",1,,,,GS-21F-089BA,25.13,25.12,1,EA,DESTINATION,SEV02,S-18767,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,COMBINATION LOCK SHROUDED Master...,"Excellent Security and ConvenienceProtected, hardened steel shackle resists cutting. All models have a set-your-own-combination feature and a key override feature on two models allows authorized supervisory access.Specifications: Double locking leve 83168",1,,,,GS-21F-089BA,150.82,150.81,1,PG,DESTINATION,SEV02,S-18824,US,,,,sevaphoto2.jpg
Hardware,Storage,PGI,COMBINATION TAIL LAMP PK 2,COMBINATION TAIL LAMP  Package Quantity  2,1,,,,GS-21F-089BA,48.72,48.71,1,CT,DESTINATION,SEV02,S-19436,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Compost Bin,"Compost bin made from recycled plastic -- Made of 100% recycled polypropylene -- Wide air slots provide proper air circulation -- Sliding panels allow for easy removal of compost -- Turn kitchen scraps, yard waste and other organic waste into beneficial c",1,,,,GS-21F-089BA,58.79,58.78,1,RO,DESTINATION,SEV02,S-3224P,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,Contico  Pro Tuff Bin,"Contico  Pro Tuff Bin -- Won't dent, rust, chip or peel -- Molded-in lockable hasp -- Recessed, soft-grip handles -- USA made -- 37 In.W structural foam tool box is large enough to store all your tools and gear in the shop or out on the job site. Sturdy stru",1,,,,GS-21F-089BA,128.11,128.1,1,RO,DESTINATION,SEV02,S-3928P,US,,,,sevaphoto2.jpg
Hardware,Storage,GRN,CONTICO Pro Tuff Bin,"Heavy-Duty Tool Chests Handle Heavy LoadsStructural Foam Tool Chests have a molded-in lockable hasp, and recessed, soft-grip handles. Include a removable inner tray.Black STANLEY(R) Mobile Tool Chest (No. 173719) has 1 In.-thick rubber wheels with ball bearing hubs. Handles pivots for easy handling. Features a built-in nickel plated locking system. Measures 23 In.H x 37 In.W x 23 In.W. 50-gal. storage capacity.Dark Gray CONTICO Pro Tuff Bin (No. 173720) is virtually rustproof. Heavy-duty ribbed construction handles heavy loads. Tactical gear box of choice for the United States military. Ideal for storage of tools and valuables. Includes lock and keys. Measures 20 In.H x 37 In.W x 21 In.W. 53-gal. storage capacity. 173720",1,,,,GS-21F-089BA,95.86,95.85,1,RO,DESTINATION,SEV02,S-3932P,US,,,,sevaphoto2.jpg
